target,provider,lead,tmax,tmin,precip,wind
2025-09-14,icon,4,19.6,10.5,1.4,8.8
2025-09-14,icon,5,21.6,12.4,6.4,11.6
2025-09-14,icon,6,20.1,12,2,17.7
2025-09-14,ukmo,1,19.4,13.5,9,13.7
2025-09-14,ukmo,2,20,14.1,2.4,14
2025-09-14,ukmo,3,19.9,13.3,4.4,11.2
2025-09-14,ukmo,4,20.7,15.6,1.2,17.6
2025-09-14,ukmo,5,25.7,15.6,0.7,22
2025-09-14,ukmo,6,21.8,13.6,0.6,13.7
2025-09-15,arpege,1,22.6,16.1,6.2,
2025-09-15,arpege,2,22.8,13.9,0.9,
2025-09-15,arpege,3,22.6,15.3,0.4,
2025-09-15,ecmwf,1,22.4,15.1,1.8,21.6
2025-09-15,ecmwf,2,22.6,14.7,1.5,19.5
2025-09-15,ecmwf,3,23.4,15.8,0.6,19.2
2025-09-15,ecmwf,4,23.9,15.9,0.3,23.5
2025-09-15,ecmwf,5,22.6,13.2,0.3,27.9
2025-09-15,ecmwf,6,23.7,14.2,0,19.6
2025-09-15,ecmwf,7,24.8,15.8,2.1,16.6
2025-09-15,gem,1,22.3,13.8,1.8,23.8
2025-09-15,gem,2,22.5,12.5,2.7,20.5
2025-09-15,gem,3,23,15.2,0.3,19.4
2025-09-15,gem,4,23.6,10.9,0,20.2
2025-09-15,gem,5,22.2,12.9,0,17.6
2025-09-15,gem,6,22.2,12.8,0,22
2025-09-15,gem,7,24.5,9.7,0,16.6
2025-09-15,gfs,1,23.2,16,1.9,21.9
2025-09-15,gfs,2,23.2,14.8,1,20.5
2025-09-15,gfs,3,22.2,15.6,0.3,21.6
2025-09-15,gfs,4,24.7,15.2,1.1,22
2025-09-15,gfs,5,22.9,13.5,0,19.5
2025-09-15,gfs,6,22.7,13.8,0,18.2
2025-09-15,gfs,7,24.1,13.4,0,18.4
2025-09-15,icon,1,23,15.2,0,21.6
2025-09-15,icon,2,23,14.7,1.5,16.6
2025-09-15,icon,3,24.3,15.4,0,17.7
2025-09-15,icon,4,23.6,13.6,0.6,19.4
2025-09-15,icon,5,23.5,13.2,0,21.1
2025-09-15,icon,6,26.2,14.4,0,13.3
2025-09-15,ukmo,1,23.5,16.8,1.9,24.8
2025-09-15,ukmo,2,22.3,15.9,8.1,22.3
2025-09-15,ukmo,3,23.4,17.4,5.1,20.9
2025-09-15,ukmo,4,22.9,16.8,3.8,20.5
2025-09-15,ukmo,5,23.5,17.1,0.3,23
2025-09-15,ukmo,6,24.6,17.5,0,11.9
2025-09-16,arpege,1,17.7,12.9,0.4,
2025-09-16,arpege,2,18.8,12.4,0.1,
2025-09-16,arpege,3,18.2,13,0.1,
2025-09-16,ecmwf,1,18.1,12.7,0,21.6
2025-09-16,ecmwf,2,17.3,12.7,0,21.4
2025-09-16,ecmwf,3,17.8,12.2,0,19.1
2025-09-16,ecmwf,4,16.9,12.6,0.9,19.9
2025-09-16,ecmwf,5,18.7,12.9,0.6,16.3
2025-09-16,ecmwf,6,20.3,13,0.9,15.8
2025-09-16,ecmwf,7,22.3,15,0.3,12.4
2025-09-16,gem,1,16.5,11.7,0,23.4
2025-09-16,gem,2,16.9,12.9,0,23
2025-09-16,gem,3,17.1,11.8,0,22.7
2025-09-16,gem,4,17.6,11.9,0,20.5
2025-09-16,gem,5,17,11.1,0,19.8
2025-09-16,gem,6,20.5,10.8,0,18.7
2025-09-16,gem,7,21.4,11.6,0,10.4
2025-09-16,gfs,1,18,12.7,0,21.8
2025-09-16,gfs,2,18.6,12.7,0,21.4
2025-09-16,gfs,3,17.6,13.2,0,19.6
2025-09-16,gfs,4,19,12.7,0,15.8
2025-09-16,gfs,5,20,13.2,0,25.4
2025-09-16,gfs,6,19.3,13.6,0,17.8
2025-09-16,gfs,7,19.5,14.7,2.4,14.3
2025-09-16,icon,1,18.1,12.4,0,22.3
2025-09-16,icon,2,17.1,12.3,0,16.9
2025-09-16,icon,3,17.3,12.4,0,17.7
2025-09-16,icon,4,18.2,12.9,0,17.5
2025-09-16,icon,5,17.3,12.9,0,24
2025-09-16,icon,6,19.4,12.5,0,21.7
2025-09-16,ukmo,1,18,14.1,0,22.7
2025-09-16,ukmo,2,17.1,13.4,0,22.7
2025-09-16,ukmo,3,16.6,13.7,0,21.6
2025-09-16,ukmo,4,18.2,13.8,0,23
2025-09-16,ukmo,5,18,13.5,0.7,22.7
2025-09-16,ukmo,6,20.5,14.2,0.1,14.8
2025-09-17,arpege,1,19.6,12.5,1.9,
2025-09-17,arpege,2,19.7,11.4,0,
2025-09-17,arpege,3,19.2,11.5,0,
2025-09-17,ecmwf,1,18.4,10.7,0,12.2
2025-09-17,ecmwf,2,17.6,11,0,11.5
2025-09-17,ecmwf,3,18.1,12.2,1.2,10.2
2025-09-17,ecmwf,4,17.6,12.6,1.2,14.8
2025-09-17,ecmwf,5,21.1,12.6,0.3,15.8
2025-09-17,ecmwf,6,16.3,10.9,0.3,14.1
2025-09-17,ecmwf,7,20.3,14.7,3,8.5
2025-09-17,gem,1,18.5,10.3,0,11.9
2025-09-17,gem,2,19.2,9,0,9
2025-09-17,gem,3,21.6,11.2,0,10.8
2025-09-17,gem,4,21,10.5,0,11.2
2025-09-17,gem,5,20.1,8.9,0.3,11.5
2025-09-17,gem,6,18.4,8.5,0,10.4
2025-09-17,gem,7,18.2,9.9,2.4,10.1
2025-09-17,gfs,1,19.6,10.4,0,11.2
2025-09-17,gfs,2,19.1,11.4,0,12.8
2025-09-17,gfs,3,19.7,11.7,0,15.8
2025-09-17,gfs,4,18.7,12,0,13.5
2025-09-17,gfs,5,18.5,11.8,0,10.8
2025-09-17,gfs,6,21.8,10.8,0,15.3
2025-09-17,gfs,7,22.5,12.4,0.2,19.4
2025-09-17,icon,1,18,11.6,0,8.8
2025-09-17,icon,2,20.1,10.4,0.2,8.1
2025-09-17,icon,3,21.8,11.5,0.1,10.1
2025-09-17,icon,4,18.5,11.4,0.5,5.9
2025-09-17,icon,5,17,10.3,0.6,11.5
2025-09-17,icon,6,17,9.2,2.7,16.3
2025-09-17,ukmo,1,19.2,13.5,0,12.2
2025-09-17,ukmo,2,18.7,12.1,0,13
2025-09-17,ukmo,3,18.5,12.3,0,11.9
2025-09-17,ukmo,4,19.8,12.1,0,13
2025-09-17,ukmo,5,18.3,12.1,0,14
2025-09-17,ukmo,6,17.5,10.5,0,15.5
2025-09-18,arpege,1,25,11.6,0,
2025-09-18,arpege,2,23.6,10,0,
2025-09-18,arpege,3,25.6,10,0,
2025-09-18,ecmwf,1,24.1,9.6,0,8.3
2025-09-18,ecmwf,2,22.9,9.7,0,7.9
2025-09-18,ecmwf,3,22.4,10.6,0,10.1
2025-09-18,ecmwf,4,22.4,13.2,0,12.8
2025-09-18,ecmwf,5,23.2,16.2,2.1,16.1
2025-09-18,ecmwf,6,23,13.8,0.9,19.9
2025-09-18,ecmwf,7,19.5,14.5,3.9,20.2
2025-09-18,gem,1,23.3,6.7,0,6.8
2025-09-18,gem,2,23.1,6.5,0,7.2
2025-09-18,gem,3,23.6,5.1,0,7.2
2025-09-18,gem,4,23.9,8,0,14.8
2025-09-18,gem,5,24.5,5.1,0,10.4
2025-09-18,gem,6,22.1,11,0,16.6
2025-09-18,gem,7,22.9,13.8,0.6,30.2
2025-09-18,gfs,1,24.5,11.8,0,6.5
2025-09-18,gfs,2,25.3,11.9,0,6.5
2025-09-18,gfs,3,25.4,12.8,0,5.8
2025-09-18,gfs,4,26.1,12.9,0,11
2025-09-18,gfs,5,26.1,12.4,0,13
2025-09-18,gfs,6,19.3,13.2,2.4,22.9
2025-09-18,gfs,7,21.6,11.8,0,19
2025-09-18,icon,1,24.1,11.1,0,7.1
2025-09-18,icon,2,23.3,11.3,0,6.7
2025-09-18,icon,3,23.7,11.1,0,12.5
2025-09-18,icon,4,24.9,12,0,12.6
2025-09-18,icon,5,24,14.1,0.4,16.2
2025-09-18,icon,6,20.7,13.8,0.6,22.3
2025-09-18,ukmo,1,24.7,14.1,0,11.9
2025-09-18,ukmo,2,23.4,14.2,0,10.1
2025-09-18,ukmo,3,23.3,13.8,0,8.3
2025-09-18,ukmo,4,23.6,14.9,0,14.4
2025-09-18,ukmo,5,24.8,13.3,0,15.1
2025-09-18,ukmo,6,19.9,14.9,0.8,19.8
2025-09-19,arpege,1,28.2,12.8,0,
2025-09-19,arpege,2,27.1,10.1,0,
2025-09-19,arpege,3,27,11.1,0,
2025-09-19,ecmwf,1,26,10.3,0,8.4
2025-09-19,ecmwf,2,26,10.4,0,8.2
2025-09-19,ecmwf,3,26.2,10.5,0,8.6
2025-09-19,ecmwf,4,26.4,10.4,0,9
2025-09-19,ecmwf,5,26.7,11.3,0,9
2025-09-19,ecmwf,6,20.7,12.1,0.3,14.4
2025-09-19,ecmwf,7,18.7,8,0,6.6
2025-09-19,gem,1,26.6,6.3,0,7.9
2025-09-19,gem,2,25.5,6.2,0,8.3
2025-09-19,gem,3,26,5.5,0,9
2025-09-19,gem,4,25.6,7.5,0,7.2
2025-09-19,gem,5,24.6,8.8,0,6.8
2025-09-19,gem,6,24.1,9.3,0.3,9.7
2025-09-19,gem,7,23.8,13.2,0,11.9
2025-09-19,gfs,1,27.8,13.5,0,6.3
2025-09-19,gfs,2,27.9,14,0,6.8
2025-09-19,gfs,3,28.2,14.5,0,7.3
2025-09-19,gfs,4,28.4,13.7,0,6.5
2025-09-19,gfs,5,27,13.7,0,8.7
2025-09-19,gfs,6,26.7,13.2,0,12
2025-09-19,gfs,7,20.6,11.1,0,18.9
2025-09-19,icon,1,27.5,11,0,6.6
2025-09-19,icon,2,27.3,12.1,0,5.8
2025-09-19,icon,3,26.4,11.9,0,6.4
2025-09-19,icon,4,26,11.6,0,8.1
