target,provider,lead,tmax,tmin,precip,wind
2026-06-16,ukmo,5,14.3,11.1,0.3,34.9
2026-06-16,ukmo,6,17.2,11.5,0,25.6
2026-06-17,arpege,1,17.7,11.3,0.2,
2026-06-17,arpege,2,16.3,12.4,0.4,
2026-06-17,arpege,3,16.8,11.7,1.1,
2026-06-17,ecmwf,1,17.2,11.4,1.2,26.7
2026-06-17,ecmwf,2,16.8,12.3,0,22.3
2026-06-17,ecmwf,3,16.7,12,0.6,25
2026-06-17,ecmwf,4,17,12.3,5.7,28.8
2026-06-17,ecmwf,5,16.6,15.3,2.7,29.7
2026-06-17,ecmwf,6,16.8,13.7,2.1,26.8
2026-06-17,ecmwf,7,15.6,12.2,0,19.1
2026-06-17,gem,1,16.1,12.4,0.9,28.4
2026-06-17,gem,2,15.3,12.7,0.1,24.1
2026-06-17,gem,3,16.9,12.8,0.5,27.4
2026-06-17,gem,4,17.3,14.4,0,30.6
2026-06-17,gem,5,17.8,15.1,1.2,
2026-06-17,gem,7,19,13.4,0.3,31.3
2026-06-17,gfs,1,15.2,12.7,0.8,30.9
2026-06-17,gfs,2,15.6,12.8,1.2,31.8
2026-06-17,gfs,3,15.9,12.7,0.6,29.6
2026-06-17,gfs,4,16.2,13.9,4.6,32.1
2026-06-17,gfs,5,15.5,13.4,0.1,30.5
2026-06-17,gfs,6,15.7,14.1,0.6,35.9
2026-06-17,gfs,7,17.3,15.2,1.3,42.3
2026-06-17,icon,1,16.4,11.3,2.4,23.6
2026-06-17,icon,2,16.5,13.4,1.6,22.6
2026-06-17,icon,3,17.3,13.8,2,22.5
2026-06-17,icon,4,17,14.9,1,23.7
2026-06-17,icon,5,17.8,16,2.4,29.2
2026-06-17,icon,6,18.7,12.9,0.3,27.8
2026-06-17,ukmo,1,15.8,12.5,1.8,34.9
2026-06-17,ukmo,2,16.9,10.3,0.5,23
2026-06-17,ukmo,3,18.5,6.4,1.5,24.8
2026-06-17,ukmo,4,18.3,9.5,0.4,25.2
2026-06-17,ukmo,5,16.5,8.4,1.4,22
2026-06-17,ukmo,6,18.1,13.8,1.1,23.4
2026-06-18,arpege,1,19.8,14.2,0,
2026-06-18,arpege,2,20.2,13.6,0,
2026-06-18,arpege,3,20.4,13.1,0.1,
2026-06-18,ecmwf,1,18.4,15.6,0,22.1
2026-06-18,ecmwf,2,18.5,16,0.3,21.3
2026-06-18,ecmwf,3,18,15.6,1.2,20.9
2026-06-18,ecmwf,4,18.3,15.6,0.9,21.7
2026-06-18,ecmwf,5,17.8,14.7,0,26
2026-06-18,ecmwf,6,16.8,14.3,0.6,33.9
2026-06-18,ecmwf,7,19.1,15.6,0,23.5
