target,provider,lead,tmax,tmin,precip,wind
2026-09-26,metno,1,23,7.7,0,10.8
2026-09-26,mosmix,1,21.6,5.6,0,5.5
2026-09-27,metno,2,24.1,11.3,0,18
2026-09-27,mosmix,2,23.8,11.4,0,13
2026-09-28,metno,3,27.4,13.7,0,14.4
2026-09-28,mosmix,3,25.4,12.7,0,9.3
2026-09-29,metno,4,25.2,13.5,0,16.2
2026-09-29,mosmix,4,25.3,13.1,0,11.1
2026-09-30,metno,5,23.4,12.3,0,20.5
2026-09-30,mosmix,5,23.7,12.4,0,11.1
2026-10-01,metno,6,22.6,12.7,0,22
2026-10-01,mosmix,6,21.4,11.6,0,11.1
2026-10-02,metno,7,20.5,10.5,0,8.3
2026-10-02,mosmix,7,19.3,12.1,0,9.3
