target,provider,lead,tmax,tmin,precip,wind
2026-09-16,gfs,7,28.3,17,0,10.2
2026-09-16,icon,1,23,14.2,0.1,16.7
2026-09-16,icon,2,21.7,13.9,0.2,13.8
2026-09-16,icon,3,21.2,14.3,2.7,12.1
2026-09-16,icon,4,20.2,14.5,8.6,10.3
2026-09-16,icon,5,20,11.5,2.6,11.8
2026-09-16,icon,6,20.5,10.3,0.3,14.4
2026-09-16,ukmo,1,23.4,17.2,0,17.6
2026-09-16,ukmo,2,23.8,17.2,3.5,16.9
2026-09-16,ukmo,3,23.2,16.7,4.2,16.2
2026-09-16,ukmo,4,23.3,16.9,7.5,13.7
2026-09-16,ukmo,5,20.4,12.9,1.7,14.4
2026-09-16,ukmo,6,22.7,16,6,12.6
2026-09-17,arpege,1,22.6,10.7,0,16.4
2026-09-17,arpege,2,23,12.6,0,16.4
2026-09-17,arpege,3,23.1,11.2,0,17
2026-09-17,ecmwf,1,22.2,11.1,0,17.9
2026-09-17,ecmwf,2,22.2,11.1,0,16.6
2026-09-17,ecmwf,3,22,10.5,0,14.4
2026-09-17,ecmwf,4,21.2,10.2,0,14.8
2026-09-17,ecmwf,5,20.4,10.6,0.3,13.6
2026-09-17,ecmwf,6,20.6,11.3,0,16.1
2026-09-17,ecmwf,7,19.7,9.3,0,12.7
2026-09-17,gem,1,21,7.7,0,17.3
2026-09-17,gem,2,20.9,8.6,0,17.3
2026-09-17,gem,3,19.9,10,0,13.3
2026-09-17,gem,4,20.2,8.9,0,16.6
2026-09-17,gem,5,19.7,8,0,15.5
2026-09-17,gem,6,18.6,10.2,0,15.5
2026-09-17,gem,7,17.6,8.3,0,16.6
2026-09-17,gfs,1,22.4,13.9,0,17.7
2026-09-17,gfs,2,21.2,13.7,0,16.6
2026-09-17,gfs,3,21.6,14.3,0.1,15.6
2026-09-17,gfs,4,21.4,13.3,0,15.6
2026-09-17,gfs,5,21.3,13,0,13.9
2026-09-17,gfs,6,20.6,12.8,0,17.8
2026-09-17,gfs,7,21.2,13.5,3.9,9.4
2026-09-17,icon,1,21.7,7.7,0,10.9
2026-09-17,icon,2,21.1,9.7,0,12.2
2026-09-17,icon,3,21,10.8,0,11.6
2026-09-17,icon,4,18.8,9.6,0,11.4
2026-09-17,icon,5,19.4,10.4,0,10.2
2026-09-17,icon,6,20.1,9.6,0,11.8
2026-09-17,ukmo,1,21.7,14,0,17.3
2026-09-17,ukmo,2,21.7,13.3,0,14.8
2026-09-17,ukmo,3,21,13.2,0,14.8
2026-09-17,ukmo,4,20.7,12.5,0,16.9
2026-09-17,ukmo,5,20.2,12.9,0,18.4
2026-09-17,ukmo,6,20.1,12.6,0,12.6
2026-09-18,arpege,1,21.4,13.2,0.1,15.1
2026-09-18,arpege,2,22.5,15.2,0.4,13.7
2026-09-18,arpege,3,22.4,15.3,0.2,11.9
2026-09-18,ecmwf,1,21.6,13.3,0.6,13.1
2026-09-18,ecmwf,2,21.6,13.3,1.8,12.7
2026-09-18,ecmwf,3,21.9,12.5,3,13
2026-09-18,ecmwf,4,22.3,12.5,0,10.4
2026-09-18,ecmwf,5,21.1,12.1,1.2,19.3
2026-09-18,ecmwf,6,19.9,13.8,0.9,18.5
2026-09-18,ecmwf,7,19.9,14.6,0,20.7
2026-09-18,gem,1,20.2,10.4,0.3,15.1
2026-09-18,gem,2,20.5,10.4,0.8,14.4
2026-09-18,gem,3,21.2,11.6,0,10.8
2026-09-18,gem,4,20.5,9.9,0,12.6
2026-09-18,gem,5,17.8,11.3,2,16.2
2026-09-18,gem,6,18.3,9.7,1.3,18.7
